track_name,album_name,artist_name,ms_played,date_listened,platform
Only Have Eyes 42,The Age of Pleasure,Janelle Monáe,170026,2025-04-29,ios
The Rush (feat. Nia Long & Amaarae),The Age of Pleasure,Janelle Monáe,163733,2025-04-29,ios
Black Sugar Beach,The Age of Pleasure,Janelle Monáe,65967,2025-04-29,ios
Only Have Eyes 42,The Age of Pleasure,Janelle Monáe,170026,2025-04-29,ios
Water Slide,The Age of Pleasure,Janelle Monáe,164880,2025-04-29,ios
Lipstick Lover,The Age of Pleasure,Janelle Monáe,169386,2025-04-29,ios
Haute,The Age of Pleasure,Janelle Monáe,96826,2025-04-29,ios
Phenomenal (feat. Doechii),The Age of Pleasure,Janelle Monáe,217792,2025-04-29,ios
Champagne Shit,The Age of Pleasure,Janelle Monáe,143200,2025-04-29,ios
Float (feat. Seun Kuti & Egypt 80),The Age of Pleasure,Janelle Monáe,239013,2025-04-29,ios
reincarnated,GNX,Kendrick Lamar,275740,2025-04-29,ios
Hawk,The Breeze Grew a Fire,Mereba,149179,2025-04-29,ios
AMERIICAN REQUIEM,COWBOY CARTER,Beyoncé,324057,2025-04-29,ios
BLACKBIIRD,COWBOY CARTER,Beyoncé,131949,2025-04-29,ios
The Star Spangled Banner - Super Bowl XXXVIII Performance A Cappella,The Star Spangled Banner - Super Bowl XXXVIII Performance,Beyoncé,154666,2025-04-29,ios
Freedom (feat. Kendrick Lamar),Lemonade,Beyoncé,289760,2025-04-29,ios
YA YA,COWBOY CARTER,Beyoncé,274766,2025-04-29,ios
Why Don't You Love Me,I AM...SASHA FIERCE THE BONUS TRACKS,Beyoncé,217280,2025-04-29,ios
OH LOUISIANA,COWBOY CARTER,Beyoncé,52195,2025-04-29,ios
AMERICA HAS A PROBLEM (feat. Kendrick Lamar),AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,260962,2025-04-29,ios
SPAGHETTII,COWBOY CARTER,Beyoncé,158477,2025-04-29,ios
Formation,Lemonade,Beyoncé,206080,2025-04-29,ios
MY HOUSE,MY HOUSE,Beyoncé,262941,2025-04-29,ios
Diva,I AM...SASHA FIERCE,Beyoncé,200613,2025-04-29,ios
ALLIIGATOR TEARS,COWBOY CARTER,Beyoncé,179397,2025-04-29,ios
FLAMENCO,COWBOY CARTER,Beyoncé,100364,2025-04-29,ios
DESERT EAGLE,COWBOY CARTER,Beyoncé,71474,2025-04-29,ios
RIIVERDANCE,COWBOY CARTER,Beyoncé,251008,2025-04-29,ios
II HANDS II HEAVEN,COWBOY CARTER,Beyoncé,341312,2025-04-29,ios
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185,2025-04-29,ios
PURE/HONEY,RENAISSANCE,Beyoncé,316211,2025-04-29,ios
SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,273997,2025-04-29,ios
JOLENE,COWBOY CARTER,Beyoncé,189638,2025-04-29,ios
Daddy Lessons,Lemonade,Beyoncé,159074,2025-04-29,ios
SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,273997,2025-04-29,ios
SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,273997,2025-04-29,ios
JOLENE,COWBOY CARTER,Beyoncé,189638,2025-04-29,ios
Daddy Lessons,Lemonade,Beyoncé,287986,2025-04-29,ios
BODYGUARD,COWBOY CARTER,Beyoncé,240254,2025-04-29,ios
Starry Eyed,Starry Eyed,ashleyjohnson,58754,2025-04-29,ios
CUFF IT,RENAISSANCE,Beyoncé,225388,2025-04-29,ios
TYRANT,COWBOY CARTER,Beyoncé,250725,2025-04-29,ios
THIQUE,RENAISSANCE,Beyoncé,244792,2025-04-29,ios
LEVII'S JEANS,COWBOY CARTER,Beyoncé,257699,2025-04-29,ios
DAUGHTER,COWBOY CARTER,Beyoncé,203851,2025-04-29,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,207038,2025-04-29,ios
COZY,RENAISSANCE,Beyoncé,209373,2025-04-29,ios
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,215459,2025-04-29,ios
Deja Vu (feat. JAY-Z),B'Day Deluxe Edition,Beyoncé,240280,2025-04-29,ios
TEXAS HOLD 'EM,TEXAS HOLD 'EM,Beyoncé,233456,2025-04-29,ios
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,200737,2025-04-29,ios
Crazy In Love (feat. JAY-Z),Dangerously In Love,Beyoncé,236133,2025-04-30,ios
HEATED,RENAISSANCE,Beyoncé,260770,2025-04-30,ios
Before I Let Go - Homecoming Live Bonus Track,HOMECOMING: THE LIVE ALBUM,Beyoncé,240776,2025-04-30,ios
Boots on the Ground,Boots on the Ground,803Fresh,203209,2025-04-30,ios
16 CARRIAGES,16 CARRIAGES,Beyoncé,227250,2025-04-30,ios
AMEN,COWBOY CARTER,Beyoncé,145105,2025-04-30,ios
Stay Flo,When I Get Home,Solange,174730,2025-04-30,ios
Dreams,When I Get Home,Solange,147259,2025-04-30,ios
Almeda,When I Get Home,Solange,235133,2025-04-30,ios
Time (is),When I Get Home,Solange,218992,2025-04-30,ios
Sound of Rain,When I Get Home,Solange,184970,2025-04-30,ios
Binz,When I Get Home,Solange,110248,2025-04-30,ios
Don't Touch My Hair (feat. Sampha),A Seat at the Table,Solange,257546,2025-04-30,ios
Sound of Rain,When I Get Home,Solange,185960,2025-04-30,ios
Bad Girls - Verdine Version,True,Solange,310546,2025-04-30,ios
Looks Good With Trouble,True,Solange,90826,2025-04-30,ios
Crush,Solo Star,Solange,273666,2025-04-30,ios
Electric Lady (feat. Solange),The Electric Lady,Janelle Monáe,308893,2025-04-30,ios
Someone To Call My Lover,All For You,Janet Jackson,272360,2025-04-30,ios
Sunshine & Rain...,ILYSMIH,Kali Uchis,197796,2025-04-30,ios
ILYSMIH,ILYSMIH,Kali Uchis,213030,2025-04-30,ios
Diamond Boy (DTM),SOS Deluxe: LANA,SZA,217523,2025-04-30,ios
Add Up My Love,Charm,Clairo,205263,2025-04-30,ios
Uuuu,The Lo-Fis,Steve Lacy,90708,2025-04-30,ios
Juna,Charm,Clairo,195109,2025-04-30,ios
Drive,SOS Deluxe: LANA,SZA,185132,2025-04-30,ios
Processing...,En Route,Durand Bernarr,169296,2025-04-30,ios
Neutral,En Route,Durand Bernarr,207947,2025-04-30,ios
Mango Butter,Wanderlust,Durand Bernarr,222457,2025-04-30,ios
Unknown,En Route,Durand Bernarr,230517,2025-04-30,ios
Weird (feat. Durand Bernarr),TIMELESS,KAYTRANADA,208210,2025-04-30,ios
Someone To Call My Lover,All For You,Janet Jackson,272360,2025-04-30,ios
GTFO,Alligator Bites Never Heal,Doechii,160824,2025-04-30,ios
SKIPP,Alligator Bites Never Heal,Doechii,100646,2025-04-30,ios
Pilot,Bird's Eye,Ravyn Lenae,193760,2025-04-30,ios
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080,2025-04-30,ios
Fifty-fifty Clown,Heaven or Las Vegas,Cocteau Twins,190213,2025-04-30,ios
Cocky Af,Tina Snow,Megan Thee Stallion,177376,2025-04-30,ios
Big Ole Freak,Tina Snow,Megan Thee Stallion,214850,2025-04-30,ios
IN YOUR EYES,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,214452,2025-04-30,ios
All the Way Down,Hallucinogen,Kelela,268987,2025-04-30,ios
Someone To Call My Lover,All For You,Janet Jackson,272360,2025-04-30,ios
Cico Buff,Blue Bell Knoll,Cocteau Twins,226293,2025-04-30,ios
Speechless,Dangerously In Love,Beyoncé,360493,2025-04-30,ios
Heavenly Flow,Equus Asinus,Men I Trust,174927,2025-04-30,ios
I Come With Mud,Equus Asinus,Men I Trust,291791,2025-04-30,ios
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080,2025-05-01,ios
Heaven or Las Vegas,Heaven or Las Vegas,Cocteau Twins,298400,2025-05-01,ios
Processing...,En Route,Durand Bernarr,171460,2025-05-01,ios
Sweet Time,Sweet Time,Raveena,251433,2025-05-01,ios
Bury me (feat. Kelela),Heaven knows,PinkPantheress,124613,2025-05-01,ios
Go Gina,Ctrl,SZA,161613,2025-05-01,ios
Hold Up,Lemonade,Beyoncé,221093,2025-05-01,ios
Uuuu,The Lo-Fis,Steve Lacy,90708,2025-05-01,ios
Wavy (Interlude) (feat. James Fauntleroy),Ctrl,SZA,75800,2025-05-01,ios
Pretty Little Birds (feat. Isaiah Rashad),Ctrl,SZA,245946,2025-05-01,ios
PSA,SOS Deluxe: LANA,SZA,99520,2025-05-01,ios
Gonna Bleach My Eyebrows,Gonna Bleach My Eyebrows,Alemeda,134545,2025-05-01,ios
Room Temperature,Atlanta Millionaires Club,Faye Webster,244306,2025-05-01,ios
The aisle,Heaven knows,PinkPantheress,165773,2025-05-01,ios
Blue,Heaven knows,PinkPantheress,181280,2025-05-01,ios
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320,2025-05-01,ios
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,172151,2025-05-01,ios
Another life (feat. Rema),Heaven knows,PinkPantheress,172173,2025-05-01,ios
Nice to meet you (feat. Central Cee),Heaven knows,PinkPantheress,162413,2025-05-01,ios
lose,Birds In The Trap Sing McKnight,Travis Scott,200452,2025-05-01,ios
Dididumduhduh,TWOPOINTFIVE,Aminé,146094,2025-05-01,ios
Beach Boy,Good For You,Aminé,283226,2025-05-01,ios
FLAMENCO,COWBOY CARTER,Beyoncé,100364,2025-05-01,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,207029,2025-05-01,ios
COZY,RENAISSANCE,Beyoncé,209387,2025-05-01,ios
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,164991,2025-05-01,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,207029,2025-05-01,ios
COZY,RENAISSANCE,Beyoncé,209410,2025-05-01,ios
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,214496,2025-05-01,ios
CUFF IT,RENAISSANCE,Beyoncé,224409,2025-05-01,ios
ENERGY (feat. Beam),RENAISSANCE,Beyoncé,115770,2025-05-01,ios
BREAK MY SOUL,RENAISSANCE,Beyoncé,277311,2025-05-01,ios
CHURCH GIRL,RENAISSANCE,Beyoncé,223473,2025-05-01,ios
PLASTIC OFF THE SOFA,RENAISSANCE,Beyoncé,253329,2025-05-01,ios
VIRGO'S GROOVE,RENAISSANCE,Beyoncé,367765,2025-05-01,ios
MOVE (feat. Grace Jones & Tems),RENAISSANCE,Beyoncé,202414,2025-05-01,ios
HEATED,RENAISSANCE,Beyoncé,260046,2025-05-01,ios
THIQUE,RENAISSANCE,Beyoncé,333526,2025-05-01,ios
ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,168847,2025-05-01,ios
AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,197930,2025-05-01,ios
PURE/HONEY,RENAISSANCE,Beyoncé,287285,2025-05-01,ios
SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,273997,2025-05-01,ios
MY HOUSE,MY HOUSE,Beyoncé,262941,2025-05-01,ios
Video Phone (feat. Lady Gaga),I AM...SASHA FIERCE THE BONUS TRACKS,Beyoncé,304693,2025-05-01,ios
Suga Mama,B'Day,Beyoncé,204813,2025-05-01,ios
Undo (Back To My Heart),333,Tinashe,197995,2025-05-01,ios
Thirsty,Quantum Baby,Tinashe,220288,2025-05-01,ios
No Simulation,Quantum Baby,Tinashe,108923,2025-05-01,ios
Unconditional,333,Tinashe,197695,2025-05-01,ios
Nasty,Nasty,Tinashe,176027,2025-05-01,ios
Stormy Weather,Songs For You,Tinashe,189786,2025-05-01,ios
Pasadena,333,Tinashe,176466,2025-05-01,ios
Needs,BB/ANG3L,Tinashe,146791,2025-05-01,ios
Cross That Line,Quantum Baby,Tinashe,168366,2025-05-01,ios
Uh Huh,BB/ANG3L,Tinashe,182278,2025-05-01,ios
Cash Race,Songs For You,Tinashe,274049,2025-05-01,ios
Talk To Me Nice,BB/ANG3L,Tinashe,622394,2025-05-01,ios
Tightrope,BB/ANG3L,Tinashe,186094,2025-05-01,ios
More Than A Little Bit (feat. Tinashe),TIMELESS,KAYTRANADA,174562,2025-05-01,ios
Don't Hurt Yourself (feat. Jack White),Lemonade,Beyoncé,232687,2025-05-02,ios
Sorry,Lemonade,Beyoncé,231568,2025-05-02,ios
Irreplaceable,B'Day,Beyoncé,227666,2025-05-02,ios
Freakum Dress,B'Day,Beyoncé,200533,2025-05-02,ios
Thirsty,Quantum Baby,Tinashe,220288,2025-05-02,ios
ZOOM,ZOOM,Machinedrum,225693,2025-05-02,ios
Let Me Down Slowly,333,Tinashe,185777,2025-05-02,ios
Bouncin',333,Tinashe,175092,2025-05-02,ios
Life's Too Short,Songs For You,Tinashe,191045,2025-05-02,ios
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387,2025-05-02,ios
Getting No Sleep,Quantum Baby,Tinashe,192000,2025-05-02,ios
Link Up,Songs For You,Tinashe,208329,2025-05-02,ios
Someone To Call My Lover,All For You,Janet Jackson,272360,2025-05-02,ios
Bad Girls - Verdine Version,True,Solange,310546,2025-05-02,ios
Water Slide,The Age of Pleasure,Janelle Monáe,164880,2025-05-02,ios
Hawk,The Breeze Grew a Fire,Mereba,211373,2025-05-02,ios
Meteorite,The Breeze Grew a Fire,Mereba,169906,2025-05-02,ios
Ever Needed,The Breeze Grew a Fire,Mereba,184600,2025-05-02,ios
Starlight (my baby),The Breeze Grew a Fire,Mereba,186693,2025-05-02,ios
Electric Lady (feat. Solange),The Electric Lady,Janelle Monáe,308893,2025-05-02,ios
Room Temperature,Atlanta Millionaires Club,Faye Webster,246823,2025-05-02,ios
Come to Atlanta,Atlanta Millionaires Club,Faye Webster,152946,2025-05-02,ios
Gonna Bleach My Eyebrows,Gonna Bleach My Eyebrows,Alemeda,134545,2025-05-02,ios
Mercury (feat. Fousheé),HYPNOS,Ravyn Lenae,263146,2025-05-02,ios
//aguardiente y limón %ᵕ‿‿ᵕ%,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,161539,2025-05-02,ios
Sugar,Untourable Album,Men I Trust,176315,2025-05-02,ios
Right Down the Line,City to City,Gerry Rafferty,267773,2025-05-02,ios
It Ain't Over 'Til It's Over,Mama Said,Lenny Kravitz,242640,2025-05-02,ios
Diamond Boy (DTM),SOS Deluxe: LANA,SZA,217523,2025-05-02,ios
Porcelain,Oncle Jazz,Men I Trust,212889,2025-05-02,ios
Natural,Shelly,Shelly,163764,2025-05-02,ios
Sweet Time,Sweet Time,Raveena,251433,2025-05-02,ios
DESERT EAGLE,COWBOY CARTER,Beyoncé,72448,2025-05-02,ios
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185,2025-05-02,ios
RIIVERDANCE,COWBOY CARTER,Beyoncé,190942,2025-05-02,ios
Speechless,Dangerously In Love,Beyoncé,360493,2025-05-02,ios
Check On It (feat. Bun B & Slim Thug),B'Day,Beyoncé,210453,2025-05-02,ios
MY HOUSE,MY HOUSE,Beyoncé,101053,2025-05-02,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,207018,2025-05-02,ios
COZY,RENAISSANCE,Beyoncé,209419,2025-05-02,ios
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,214492,2025-05-02,ios
CUFF IT,RENAISSANCE,Beyoncé,224440,2025-05-02,ios
ENERGY (feat. Beam),RENAISSANCE,Beyoncé,115787,2025-05-02,ios
BREAK MY SOUL,RENAISSANCE,Beyoncé,277289,2025-05-02,ios
CHURCH GIRL,RENAISSANCE,Beyoncé,223499,2025-05-02,ios
GENEROUS,BLOOM,Durand Bernarr,369011,2025-05-03,ios
Flounce,BLOOM,Durand Bernarr,279022,2025-05-03,ios
Impact,BLOOM,Durand Bernarr,298282,2025-05-03,ios
Jump,BLOOM,Durand Bernarr,262929,2025-05-03,ios
No Business,BLOOM,Durand Bernarr,316986,2025-05-03,ios
Overqualified,BLOOM,Durand Bernarr,317156,2025-05-03,ios
Unspoken,BLOOM,Durand Bernarr,205367,2025-05-03,ios
Completed,BLOOM,Durand Bernarr,346404,2025-05-03,ios
Reaching,BLOOM,Durand Bernarr,269704,2025-05-03,ios
PSST!,BLOOM,Durand Bernarr,266696,2025-05-03,ios
Here We Are,BLOOM,Durand Bernarr,274514,2025-05-03,ios
BLAST!,BLOOM,Durand Bernarr,322281,2025-05-03,ios
THAT!,BLOOM,Durand Bernarr,258283,2025-05-03,ios
Specialty,BLOOM,Durand Bernarr,374012,2025-05-03,ios
Home Alone,BLOOM,Durand Bernarr,422001,2025-05-03,ios
Sweet Time,Sweet Time,Raveena,251433,2025-05-04,ios
Over the Moon,"Superclean, Vol. II",The Marías,182900,2025-05-04,ios
Only in My Dreams,"Superclean, Vol. I",The Marías,170893,2025-05-04,ios
BLACKBIIRD,COWBOY CARTER,Beyoncé,131949,2025-05-04,ios
Dreams,When I Get Home,Solange,148253,2025-05-04,ios
Hard to Let Go,Hard to Let Go,Men I Trust,247615,2025-05-04,ios
Nothin - Club Mix,Tears in the Club,Kingdom,227137,2025-05-04,ios
Down 4 Whatever,Tears in the Club,Kingdom,209711,2025-05-04,ios
Waitin,Take Me Apart,Kelela,195352,2025-05-04,ios
Puppy Love,Essentials,Erika de Casier,207856,2025-05-04,ios
Little Bit,Essentials,Erika de Casier,286000,2025-05-04,ios
Spacetime,Nightride,Tinashe,262497,2025-05-05,ios
Where U Are,Where U Are,Rina Sawayama,232946,2025-05-05,ios
WYWD,Song Feel,Girl Unit,320017,2025-05-05,ios
Count It,Play With The Changes,Rochelle Jordan,208929,2025-05-05,ios
Locked In Closets,True,Solange,202146,2025-05-05,ios
Venom,HYPNOS,Ravyn Lenae,209186,2025-05-05,ios
minds of men,CAPRISONGS,FKA twigs,204533,2025-05-05,ios
Along the Coast,Slay-Z,Azealia Banks,66711,2025-05-05,ios
ride the dragon,CAPRISONGS,FKA twigs,188773,2025-05-05,ios
Undercover,OASIS,AMAKA,247359,2025-05-05,ios
Far Away,Raven,Kelela,261621,2025-05-05,ios
All You Talk About,Sensational,Erika de Casier,156261,2025-05-05,ios
SHY GUY,333,Tinashe,66350,2025-05-05,ios
Tunnel Vision,RINA,Rina Sawayama,82500,2025-05-05,ios
Cosmic Queen,The Cosmic Queen,Rakiyah,212423,2025-05-05,ios
Ease Your Mind,1021,Rochelle Jordan,214746,2025-05-05,ios
Addict,La Linda,Tei Shi,206133,2025-05-05,ios
Nothin - Club Mix,Tears in the Club,Kingdom,227137,2025-05-05,ios
I Deserve More,Tenin,TENIN,235124,2025-05-05,ios
Sound of Rain,When I Get Home,Solange,185960,2025-05-05,ios
Take Me Apart,Take Me Apart,Kelela,242829,2025-05-05,ios
Story of My Life,Essentials,Erika de Casier,223000,2025-05-05,ios
Sunburn,Nightride,Tinashe,51739,2025-05-05,ios
FLAMENCO,COWBOY CARTER,Beyoncé,100364,2025-05-05,ios
BLACKBIIRD,COWBOY CARTER,Beyoncé,229876,2025-05-05,ios
FLAMENCO,COWBOY CARTER,Beyoncé,99381,2025-05-05,ios
YA YA,COWBOY CARTER,Beyoncé,273805,2025-05-05,ios
DESERT EAGLE,COWBOY CARTER,Beyoncé,71471,2025-05-05,ios
Someone To Call My Lover,All For You,Janet Jackson,272360,2025-05-05,ios
Processing...,En Route,Durand Bernarr,227993,2025-05-05,ios
Paper Tigers,Moth,Fana Hues,166231,2025-05-05,ios
365 featuring shygirl,365 featuring shygirl,Charli xcx,121273,2025-05-05,ios
360,BRAT,Charli xcx,132818,2025-05-05,ios
Club classics,BRAT,Charli xcx,152566,2025-05-05,ios
Sympathy is a knife,BRAT,Charli xcx,150155,2025-05-05,ios
I might say something stupid,BRAT,Charli xcx,109202,2025-05-05,ios
Talk talk featuring troye sivan,Brat and it’s completely different but also still brat,Charli xcx,173076,2025-05-05,ios
Talk talk,BRAT,Charli xcx,160785,2025-05-05,ios
Von dutch,BRAT,Charli xcx,164284,2025-05-05,ios
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521,2025-05-05,ios
Everything is romantic,BRAT,Charli xcx,181420,2025-05-05,ios
Rewind,BRAT,Charli xcx,167474,2025-05-05,ios
So I,BRAT,Charli xcx,210355,2025-05-05,ios
"Girl, so confusing",BRAT,Charli xcx,173524,2025-05-05,ios
Apple,BRAT,Charli xcx,150782,2025-05-05,ios
B2b,BRAT,Charli xcx,177627,2025-05-05,ios
Mean girls,BRAT,Charli xcx,188460,2025-05-05,ios
I think about it all the time,BRAT,Charli xcx,135878,2025-05-05,ios
Guess featuring billie eilish,Brat and it’s completely different but also still brat,Charli xcx,143330,2025-05-05,ios
365,BRAT,Charli xcx,203618,2025-05-05,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,207029,2025-05-05,ios
COZY,RENAISSANCE,Beyoncé,209387,2025-05-05,ios
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,214473,2025-05-05,ios
CUFF IT,RENAISSANCE,Beyoncé,224432,2025-05-05,ios
ENERGY (feat. Beam),RENAISSANCE,Beyoncé,115770,2025-05-05,ios
BREAK MY SOUL,RENAISSANCE,Beyoncé,277311,2025-05-05,ios
CHURCH GIRL,RENAISSANCE,Beyoncé,223496,2025-05-05,ios
PLASTIC OFF THE SOFA,RENAISSANCE,Beyoncé,253329,2025-05-05,ios
VIRGO'S GROOVE,RENAISSANCE,Beyoncé,367789,2025-05-05,ios
MOVE (feat. Grace Jones & Tems),RENAISSANCE,Beyoncé,202414,2025-05-05,ios
HEATED,RENAISSANCE,Beyoncé,259791,2025-05-05,ios
THIQUE,RENAISSANCE,Beyoncé,243828,2025-05-05,ios
ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,168843,2025-05-05,ios
AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,197926,2025-05-05,ios
PURE/HONEY,RENAISSANCE,Beyoncé,288254,2025-05-05,ios
PURE/HONEY,RENAISSANCE,Beyoncé,287277,2025-05-05,ios
SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,273997,2025-05-05,ios
MY HOUSE,MY HOUSE,Beyoncé,262941,2025-05-05,ios
Little Bit,Essentials,Erika de Casier,186224,2025-05-06,ios
Little Bit,Essentials,Erika de Casier,286000,2025-05-06,ios
Puppy Love,Essentials,Erika de Casier,207856,2025-05-06,ios
Flounce,BLOOM,Durand Bernarr,279249,2025-05-06,ios
Water Slide,The Age of Pleasure,Janelle Monáe,164880,2025-05-06,ios
WYWD,Song Feel,Girl Unit,320017,2025-05-06,ios
Champagne Shit,The Age of Pleasure,Janelle Monáe,143200,2025-05-06,ios
Float (feat. Seun Kuti & Egypt 80),The Age of Pleasure,Janelle Monáe,239013,2025-05-06,ios
Nothin - Club Mix,Tears in the Club,Kingdom,227137,2025-05-06,ios
reincarnated,GNX,Kendrick Lamar,142489,2025-05-06,ios
Someone To Call My Lover,All For You,Janet Jackson,186363,2025-05-06,ios
FLAMENCO,COWBOY CARTER,Beyoncé,99381,2025-05-08,ios
YA YA,COWBOY CARTER,Beyoncé,273782,2025-05-08,ios
DESERT EAGLE,COWBOY CARTER,Beyoncé,71471,2025-05-08,ios
RIIVERDANCE,COWBOY CARTER,Beyoncé,251028,2025-05-08,ios
II HANDS II HEAVEN,COWBOY CARTER,Beyoncé,341312,2025-05-08,ios
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,200737,2025-05-08,ios
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185,2025-05-08,ios
TYRANT,COWBOY CARTER,Beyoncé,250725,2025-05-08,ios
BODYGUARD,COWBOY CARTER,Beyoncé,240254,2025-05-08,ios
THIQUE,RENAISSANCE,Beyoncé,243823,2025-05-08,ios
ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,169819,2025-05-08,ios
PURE/HONEY,RENAISSANCE,Beyoncé,288254,2025-05-08,ios
I'M THAT GIRL,RENAISSANCE,Beyoncé,207043,2025-05-08,ios
COZY,RENAISSANCE,Beyoncé,209401,2025-05-08,ios
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,214371,2025-05-08,ios
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185,2025-05-10,ios
FLAMENCO,COWBOY CARTER,Beyoncé,100364,2025-05-10,ios
Water Slide,The Age of Pleasure,Janelle Monáe,164880,2025-05-10,ios
Float (feat. Seun Kuti & Egypt 80),The Age of Pleasure,Janelle Monáe,239013,2025-05-10,ios
Champagne Shit,The Age of Pleasure,Janelle Monáe,142222,2025-05-10,ios
Black Sugar Beach,The Age of Pleasure,Janelle Monáe,65013,2025-05-10,ios
Phenomenal (feat. Doechii),The Age of Pleasure,Janelle Monáe,107740,2025-05-11,ios
Illegal,Fancy That,PinkPantheress,148700,2025-05-11,ios
Girl Like Me,Fancy That,PinkPantheress,144530,2025-05-11,ios
Tonight,Fancy That,PinkPantheress,173902,2025-05-11,ios
Stars,Fancy That,PinkPantheress,140896,2025-05-11,ios
Noises,Fancy That,PinkPantheress,103842,2025-05-11,ios
Nice to Know You,Fancy That,PinkPantheress,169487,2025-05-11,ios
Stateside,Fancy That,PinkPantheress,167086,2025-05-11,ios
Romeo,Fancy That,PinkPantheress,154213,2025-05-11,ios
Illegal,Fancy That,PinkPantheress,149666,2025-05-11,ios
Noises,Fancy That,PinkPantheress,104813,2025-05-11,ios
Girl Like Me,Fancy That,PinkPantheress,144530,2025-05-11,ios
Float (feat. Seun Kuti & Egypt 80),The Age of Pleasure,Janelle Monáe,238027,2025-05-11,ios
Champagne Shit,The Age of Pleasure,Janelle Monáe,142211,2025-05-11,ios
Black Sugar Beach,The Age of Pleasure,Janelle Monáe,64979,2025-05-11,ios
Phenomenal (feat. Doechii),The Age of Pleasure,Janelle Monáe,216815,2025-05-11,ios
Haute,The Age of Pleasure,Janelle Monáe,95873,2025-05-11,ios
Lipstick Lover,The Age of Pleasure,Janelle Monáe,168424,2025-05-11,ios
The Rush (feat. Nia Long & Amaarae),The Age of Pleasure,Janelle Monáe,162761,2025-05-11,ios
The French 75 (feat. Sister Nancy),The Age of Pleasure,Janelle Monáe,68827,2025-05-11,ios
Water Slide,The Age of Pleasure,Janelle Monáe,163899,2025-05-11,ios
"Know Better (feat. CKay, Seun Kuti & Egypt 80)",The Age of Pleasure,Janelle Monáe,169035,2025-05-11,ios
Paid In Pleasure,The Age of Pleasure,Janelle Monáe,105048,2025-05-11,ios
Only Have Eyes 42,The Age of Pleasure,Janelle Monáe,169061,2025-05-11,ios
A Dry Red,The Age of Pleasure,Janelle Monáe,111800,2025-05-11,ios
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273,2025-05-11,ios
